A dog gave Olivia a cake on the table on a stool in the container on the bench on a plate .	Det N V N Det N P Det N P Det N P Det N P Det N P Det N	pp_recursion
Paula drew a pumpkin in the garden .	N V Det N P Det N	prim_to_subj_proper
Paula helped a girl beside the table .	N V Det N P Det N	prim_to_subj_proper
The lawyer hoped that the tourist believed that Ava teleported the cake beside the table to the girl .	Det N V C Det N V C N V Det N P Det N P Det N	do_dative_to_pp_dative
A sailor supported that a girl poked Lina .	Det N V C Det N V N	subj_to_obj_proper
Emma teleported the cake beside a table to the girl .	N V Det N P Det N P Det N	do_dative_to_pp_dative
Amelia respected that a cockroach attempted to walk .	N V C Det N V INF V	obj_to_subj_common
James liked that Dylan liked that Ava liked that the boy respected that Jack admired that the girl hoped that Michael floated .	N V C N V C N V C Det N V C N V C Det N V C N V	cp_recursion
A visitor in the pile rolled a resident .	Det N P Det N V Det N	obj_pp_to_subj_pp
A girl baked Mia .	Det N V N	obj_omitted_transitive_to_transitive
The cockroach drew a tenant on a box .	Det N V Det N P Det N	obj_to_subj_common
Audrey preferred to crawl .	N V INF V	prim_to_inf_arg
The girl shattered the cake on the bed .	Det N V Det N P Det N	unacc_to_transitive
The butterfly hoped that a cobra collapsed .	Det N V C Det N V	only_seen_as_transitive_subj_as_unacc_subj
The soldier supported that the box was blessed by a boy .	Det N V C Det N AUX V BY Det N	active_to_passive
A shark rented the cake on a stage to Emma .	Det N V Det N P Det N P N	prim_to_subj_common
Charlie rolled a rose on a chair on the speaker .	N V Det N P Det N P Det N	obj_to_subj_proper
Olivia shattered Ethan .	N V N	unacc_to_transitive
Paula sketched William .	N V N	prim_to_subj_proper
A biscuit was blessed by the goose .	Det N AUX V BY Det N	active_to_passive
Charlie heard Brooklyn .	N V N	obj_to_subj_proper
Jack shipped Victoria the cake on the chair .	N V N Det N P Det N	pp_dative_to_do_dative
The girl in the vehicle needed to walk .	Det N P Det N V INF V	obj_pp_to_subj_pp
Isabella shattered the brain .	N V Det N	unacc_to_transitive
A girl shattered the boy .	Det N V Det N	unacc_to_transitive
Charlie loved Emma .	N V N	obj_to_subj_proper
Olivia liked that the cockroach gave the cookie to Emma .	N V C Det N V Det N P N	obj_to_subj_common
The girl wished that a crocodile declared that the boy admired that Emma liked that Evelyn was passed a drink .	Det N V C Det N V C Det N V C N V C N AUX V Det N	cp_recursion
A boy liked that a hippo ate .	Det N V C Det N V	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
Emma liked the cake beside the TV in a house beside a boat on the surface on the cloth beside the chair beside the table .	N V Det N P Det N P Det N P Det N P Det N P Det N P Det N P Det N	pp_recursion
Emma sold Paula to Logan .	N V N P N	prim_to_obj_proper
The hippo saw .	Det N V	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
Charlie rolled Zoe .	N V N	obj_to_subj_proper
A girl liked that a lion liked that a shark brought Elijah the cake .	Det N V C Det N V C Det N V N Det N	prim_to_subj_common
The girl liked that a fly liked that the goose liked that a dog confessed that the boy said that the giraffe liked that Olivia admired that a cat liked that Lucas hoped that a spokesman admired that Ryan hoped that Layla supported that a cake was thrown by the kid .	Det N V C Det N V C Det N V C Det N V C Det N V C Det N V C N V C Det N V C N V C Det N V C N V C N V C Det N AUX V BY Det N	cp_recursion
The coach liked that a hippo examined .	Det N V C Det N V	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
The shark gave a strawberry beside the bed to Logan .	Det N V Det N P Det N P N	prim_to_subj_common
Samuel noticed that Emma supported that Noah meant that Victoria liked that Jacob sent Liam the donut in a car .	N V C N V C N V C N V C N V N Det N P Det N	cp_recursion
Noah liked that Liam rolled Lina .	N V C N V N	subj_to_obj_proper
The mouse liked that the cobra froze .	Det N V C Det N V	only_seen_as_transitive_subj_as_unacc_subj
A box was blessed .	Det N AUX V	active_to_passive
Charlie called the cake beside the baron .	N V Det N P Det N	obj_to_subj_proper
Scarlett shipped Olivia a bell on a table .	N V N Det N P Det N	pp_dative_to_do_dative
James squeezed the scarf on the table .	N V Det N P Det N	passive_to_active
Ava noticed that Matthew liked that Amelia tolerated that Emily noticed that Lincoln liked that Liam liked that Penelope liked that William ate .	N V C N V C N V C N V C N V C N V C N V C N V	cp_recursion
Oliver liked that Noah noticed that David appreciated that Avery mailed a cake to a girl .	N V C N V C N V C N V Det N P Det N	cp_recursion
Abigail expected that the hippo cooked .	N V C Det N V	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
Leah teleported the cake to Isabella .	N V Det N P N	do_dative_to_pp_dative
Ryan shattered a basket .	N V Det N	unacc_to_transitive
The butterfly froze Paula .	Det N V N	prim_to_obj_proper
John noticed that a girl hoped that Liam imagined that the donut rolled .	N V C Det N V C N V C Det N V	cp_recursion
Charlie drew Natalie .	N V N	obj_to_subj_proper
A boy squeezed the block on a tree .	Det N V Det N P Det N	passive_to_active
Henry teleported a rose to Emma .	N V Det N P N	do_dative_to_pp_dative
Noah imagined that Emma supported that Paula wanted to dance .	N V C N V C N V INF V	prim_to_subj_proper
Ava valued that the hippo talked .	N V C Det N V	only_seen_as_unacc_subj_as_unerg_subj
Emma appreciated a hedgehog .	N V Det N	subj_to_obj_common
A hen tolerated that a writer confessed that a sheep believed that Asher confessed that the donkey liked that the bird believed that Amelia liked that Evelyn confessed that the girl confessed that a knife was enlarged .	Det N V C Det N V C Det N V C N V C Det N V C Det N V C N V C N V C Det N V C Det N AUX V	cp_recursion
The guest liked that Emma said that a student liked that a bird said that James proved that the scientist liked that Charlotte hoped that a wolf said that Ava hoped that Olivia liked that the donut floated .	Det N V C N V C Det N V C Det N V C N V C Det N V C N V C Det N V C N V C N V C Det N V	cp_recursion
Paula hunted the cat in the house .	N V Det N P Det N	prim_to_subj_proper
Emma baked the seed .	N V Det N	obj_omitted_transitive_to_transitive
Mia shattered the brain .	N V Det N	unacc_to_transitive
A girl in the house slept .	Det N P Det N V	obj_pp_to_subj_pp
The teacher respected that a hippo ran .	Det N V C Det N V	only_seen_as_unacc_subj_as_unerg_subj
Ava thought that the boy supported that Charlie studied .	N V C Det N V C N V	obj_to_subj_proper
A girl lended Liam the shark in the car .	Det N V N Det N P Det N	prim_to_obj_common
The girl noticed that a hippo noticed .	Det N V C Det N V	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
Liam shattered the chicken .	N V Det N	unacc_to_transitive
The girl liked that the cobra burned .	Det N V C Det N V	only_seen_as_transitive_subj_as_unacc_subj
Anthony baked a girl .	N V Det N	obj_omitted_transitive_to_transitive
James itched to crawl .	N V INF V	prim_to_inf_arg
Emma gave a girl a jigsaw on a stage beside a table in a bag in the house beside a road in the envelope in the drawer on a corpse on a plaque .	N V Det N Det N P Det N P Det N P Det N P Det N P Det N P Det N P Det N P Det N P Det N	pp_recursion
Noah gave Elizabeth Lina .	N V N N	subj_to_obj_proper
Ava gave a gumball in a closet in the house on the table on the stack in a room in a garden to a turtle .	N V Det N P Det N P Det N P Det N P Det N P Det N P Det N P Det N	pp_recursion
The girl painted a hedgehog beside a mirror .	Det N V Det N P Det N	subj_to_obj_common
Harper appreciated that Paula sold Emma a cake .	N V C N V N Det N	prim_to_subj_proper
The girl baked a cake on a seat .	Det N V Det N P Det N	obj_omitted_transitive_to_transitive
A baby wished to crawl .	Det N V INF V	prim_to_inf_arg
The boy gave the hedgehog on a TV to Emma .	Det N V Det N P Det N P N	subj_to_obj_common
The baby liked that Benjamin forwarded Paula to the boy .	Det N V C N V N P Det N	prim_to_obj_proper
Aria respected that the liver was blessed by Emma .	N V C Det N AUX V BY N	active_to_passive
The child rolled Lina .	Det N V N	subj_to_obj_proper
Henry hoped that the child hoped that a cat noticed that Emma liked that the customer liked that a horse appreciated that the baby liked that Aurora liked that a girl expected that Logan liked that a bird gave a donut in a wardrobe to Noah .	N V C Det N V C Det N V C N V C Det N V C Det N V C Det N V C N V C Det N V C N V C Det N V Det N P Det N P N	cp_recursion
Paula adored the donut on a seat .	N V Det N P Det N	prim_to_subj_proper
Liam squeezed the dog in the car .	N V Det N P Det N	passive_to_active
The captain shattered a donut beside the road .	Det N V Det N P Det N	unacc_to_transitive
The girl beside a table was given a box .	Det N P Det N AUX V Det N	obj_pp_to_subj_pp
The mouse squeezed a butterfly beside the toy .	Det N V Det N P Det N	passive_to_active
The child supported that Charlotte hoped that the boy said that the dog liked that a girl liked that Jack confessed that Benjamin valued that Sophia tolerated that a cat hoped that Emma proved that Eleanor hoped that a donut rolled .	Det N V C N V C Det N V C Det N V C Det N V C N V C N V C N V C Det N V C N V C N V C Det N V	cp_recursion
A cookie was blessed by the teacher .	Det N AUX V BY Det N	active_to_passive
A girl on the stage was sold a cake .	Det N P Det N AUX V Det N	obj_pp_to_subj_pp
Isabella ate a shark .	N V Det N	prim_to_obj_common
Charlie missed a cake .	N V Det N	obj_to_subj_proper
The cat beside the table was rented the donut .	Det N P Det N AUX V Det N	obj_pp_to_subj_pp
Mia believed that a hippo snoozed .	N V C Det N V	only_seen_as_unacc_subj_as_unerg_subj
The child preferred to crawl .	Det N V INF V	prim_to_inf_arg
Ava baked the cake on a bench beside the book .	N V Det N P Det N P Det N	obj_omitted_transitive_to_transitive
The boy dreamed that Emma noticed that Liam shattered a cow on a desk .	Det N V C N V C N V Det N P Det N	unacc_to_transitive
The cockroach wanted to run .	Det N V INF V	obj_to_subj_common
Lillian noticed that Emma said that Liam admired that Grace confessed that Christopher valued that Abigail declared that the frog appreciated that the professor said that a cat was slipped the cookie on a road .	N V C N V C N V C N V C N V C N V C Det N V C Det N V C Det N AUX V Det N P Det N	cp_recursion
The frog poked Lina .	Det N V N	subj_to_obj_proper
Jackson gave Lina to a cat .	N V N P Det N	subj_to_obj_proper
The girl shipped the horse the rose on the chair .	Det N V Det N Det N P Det N	pp_dative_to_do_dative
Charlie rolled the cake on a stage .	N V Det N P Det N	obj_to_subj_proper
Alexander baked a cake on a stage .	N V Det N P Det N	obj_omitted_transitive_to_transitive
Emma teleported the donut to Benjamin .	N V Det N P N	do_dative_to_pp_dative
A priest expected that Emma hoped that a princess thought that the cat imagined that the horse liked that the donkey liked that the dog liked that the customer liked that the chicken wished that the cake was eaten .	Det N V C N V C Det N V C Det N V C Det N V C Det N V C Det N V C Det N V C Det N V C Det N AUX V	cp_recursion
The lion shattered Liam .	Det N V N	unacc_to_transitive
Ella liked that a hippo ate .	N V C Det N V	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
A donut on the bed rolled .	Det N P Det N V	obj_pp_to_subj_pp
A horse found a hedgehog .	Det N V Det N	subj_to_obj_common
A girl admired that a donut was blessed .	Det N V C Det N AUX V	active_to_passive
Olivia squeezed the child .	N V Det N	passive_to_active
A bear shipped a girl the melon .	Det N V Det N Det N	pp_dative_to_do_dative
James baked a box .	N V Det N	obj_omitted_transitive_to_transitive
A kitty liked that the girl proved that Victoria hoped that a dog liked that Emma proved that the teacher imagined that the mouse wished that Liam confessed that a fly hoped that Sophia snapped .	Det N V C Det N V C N V C Det N V C N V C Det N V C Det N V C N V C Det N V C N V	cp_recursion
The monkey hoped that a hippo slept .	Det N V C Det N V	only_seen_as_unacc_subj_as_unerg_subj
The boy confessed that a chicken squeezed the cake beside a vehicle .	Det N V C Det N V Det N P Det N	passive_to_active
A scientist helped Lina .	Det N V N	subj_to_obj_proper
Isabella squeezed the newspaper .	N V Det N	passive_to_active
Riley passed a shark on the rack to Olivia .	N V Det N P Det N P N	prim_to_obj_common
The boy found a shark on the table .	Det N V Det N P Det N	prim_to_obj_common
A fish baked the princess .	Det N V Det N	obj_omitted_transitive_to_transitive
A girl liked that the hippo saw .	Det N V C Det N V	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
The baby liked the hedgehog in a house on the table .	Det N V Det N P Det N P Det N	subj_to_obj_common
Paula gave a cake to a human .	N V Det N P Det N	prim_to_subj_proper
Emma liked that a girl rolled Paula .	N V C Det N V N	prim_to_obj_proper
A bear in the car froze the key on the table .	Det N P Det N V Det N P Det N	obj_pp_to_subj_pp
Madison baked a teacher .	N V Det N	obj_omitted_transitive_to_transitive
Paula found the professor .	N V Det N	prim_to_subj_proper
Olivia teleported the seed to Michael .	N V Det N P N	do_dative_to_pp_dative
Noah shattered the rose on a table .	N V Det N P Det N	unacc_to_transitive
The shoe was blessed by a girl .	Det N AUX V BY Det N	active_to_passive
Emma ate a shark on the stage .	N V Det N P Det N	prim_to_obj_common
Emma admired that a hippo smiled .	N V C Det N V	only_seen_as_unacc_subj_as_unerg_subj
A cookie in the house rolled .	Det N P Det N V	obj_pp_to_subj_pp
The girl said that the hippo painted .	Det N V C Det N V	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
The mouse squeezed the girl .	Det N V Det N	passive_to_active
Emma baked the giraffe in a house .	N V Det N P Det N	obj_omitted_transitive_to_transitive
The boy respected that Samuel shipped Olivia the box in the room .	Det N V C N V N Det N P Det N	pp_dative_to_do_dative
A judge noticed that the girl squeezed a resident on the table .	Det N V C Det N V Det N P Det N	passive_to_active
Liam believed that William offered the boy the shark .	N V C N V Det N Det N	prim_to_obj_common
Amelia ate a hedgehog .	N V Det N	subj_to_obj_common
A dog believed that a creature admired that the frog liked that Claire liked that Liam liked that the girl liked that Ethan confessed that Emma said that the baby admired that a fruit was grown .	Det N V C Det N V C Det N V C N V C N V C Det N V C N V C N V C Det N V C Det N AUX V	cp_recursion
A cockroach crumpled a crayon .	Det N V Det N	obj_to_subj_common
The mother tried to crawl .	Det N V INF V	prim_to_inf_arg
Grayson admired Lina .	N V N	subj_to_obj_proper
Emma shattered the drink beside the stool .	N V Det N P Det N	unacc_to_transitive
Isabella squeezed the girl beside a stage .	N V Det N P Det N	passive_to_active
The girl noticed that the cobra disintegrated .	Det N V C Det N V	only_seen_as_transitive_subj_as_unacc_subj
Evelyn gave Paula to a journalist .	N V N P Det N	prim_to_obj_proper
Emma loaned Lina to Sophia .	N V N P N	subj_to_obj_proper
Emma sent a shark on the box to Jayden .	N V Det N P Det N P N	prim_to_obj_common
Emma supported that a cockroach ate .	N V C Det N V	obj_to_subj_common
Victoria hoped that a hippo danced .	N V C Det N V	only_seen_as_unacc_subj_as_unerg_subj
James teleported a cake on a boat to a girl .	N V Det N P Det N P Det N	do_dative_to_pp_dative
The researcher squeezed Liam .	Det N V N	passive_to_active
Olivia valued that a cake was blessed .	N V C Det N AUX V	active_to_passive
Charlie gave a boy the jar .	N V Det N Det N	obj_to_subj_proper
The lion sold the boy a shark .	Det N V Det N Det N	prim_to_obj_common
The cat shipped a bear a cake .	Det N V Det N Det N	pp_dative_to_do_dative
The bear teleported the rose beside the surgeon to Liam .	Det N V Det N P Det N P N	do_dative_to_pp_dative
A teacher shattered the boy in a vehicle .	Det N V Det N P Det N	unacc_to_transitive
A girl in a can preferred to eat .	Det N P Det N V INF V	obj_pp_to_subj_pp
A bunny offered Sophia a shark .	Det N V N Det N	prim_to_obj_common
Matthew shipped the professor a chair .	N V Det N Det N	pp_dative_to_do_dative
Paula nursed the boy in the garden on a table .	N V Det N P Det N P Det N	prim_to_subj_proper
The girl shipped Emma a bat .	Det N V N Det N	pp_dative_to_do_dative
Jayden valued that the cobra slid .	N V C Det N V	only_seen_as_transitive_subj_as_unacc_subj
Paula brought a donut in a car to the girl .	N V Det N P Det N P Det N	prim_to_subj_proper
The bear baked a cake .	Det N V Det N	obj_omitted_transitive_to_transitive
Mia baked the bat .	N V Det N	obj_omitted_transitive_to_transitive
A baby beside the bed in the tent investigated .	Det N P Det N P Det N V	obj_pp_to_subj_pp
A journalist shipped the girl a cookie in a cup .	Det N V Det N Det N P Det N	pp_dative_to_do_dative
A leaf was blessed .	Det N AUX V	active_to_passive
Paula wired a glue to the girl .	N V Det N P Det N	prim_to_subj_proper
A girl said that Daniel liked that Emma admired that Ella expected that Noah liked that the wolf meant that Charlotte liked that Isabella noticed that Olivia said that William said that the cake was eaten by the hero .	Det N V C N V C N V C N V C N V C Det N V C N V C N V C N V C N V C Det N AUX V BY Det N	cp_recursion
The girl supported that the hippo nursed .	Det N V C Det N V	only_seen_as_unacc_subj_as_obj_omitted_transitive_subj
Emma sent the girl Paula .	N V Det N N	prim_to_obj_proper
Olivia baked the doll in a car .	N V Det N P Det N	obj_omitted_transitive_to_transitive
A pig declared that the hippo talked .	Det N V C Det N V	only_seen_as_unacc_subj_as_unerg_subj
Isabella fed the shark to Ava .	N V Det N P N	prim_to_obj_common
The girl touched a shark .	Det N V Det N	prim_to_obj_common
Sofia liked that the hippo ran .	N V C Det N V	only_seen_as_unacc_subj_as_unerg_subj
