The glue was offered to the boy .	Det N AUX V P Det N	in_distribution
The box was held by Charlotte .	Det N AUX V BY N	in_distribution
The dog mailed Liam a ball .	Det N V N Det N	in_distribution
The box was dusted .	Det N AUX V	in_distribution
The girl was lended the balloon by Harper .	Det N AUX V Det N BY N	in_distribution
A cat brought Emma the cookie .	Det N V N Det N	in_distribution
A raisin was improved by a friend .	Det N AUX V BY Det N	in_distribution
The watch was rolled .	Det N AUX V	in_distribution
A cat floated .	Det N V	in_distribution
Emma needed to talk .	N V INF V	in_distribution
A melon was disintegrated .	Det N AUX V	in_distribution
Asher shortened a dog .	N V Det N	in_distribution
The girl was lended a cake beside a table .	Det N AUX V Det N P Det N	in_distribution
A cake was frozen by a child .	Det N AUX V BY Det N	in_distribution
Natalie mailed the cake to Emma .	N V Det N P N	in_distribution
A boy rented the biscuit to Olivia .	Det N V Det N P N	in_distribution
Charlotte was given the cake on a table .	N AUX V Det N P Det N	in_distribution
The girl wanted to giggle .	Det N V INF V	in_distribution
The dog changed the wolf beside the table .	Det N V Det N P Det N	in_distribution
The cake was wired to the boy .	Det N AUX V P Det N	in_distribution
The cookie was doubled .	Det N AUX V	in_distribution
James noticed that Olivia liked the raisin .	N V C N V Det N	in_distribution
The cookie was eaten by Luna .	Det N AUX V BY N	in_distribution
Noah was brought a potato on a device by Thomas .	N AUX V Det N P Det N BY N	in_distribution
A leaf was offered to Avery .	Det N AUX V P N	in_distribution
A cake was frozen by the cat .	Det N AUX V BY Det N	in_distribution
A flag was burned by a prisoner .	Det N AUX V BY Det N	in_distribution
Emma awarded a bird the drink on the stool .	N V Det N Det N P Det N	in_distribution
Emma liked that the teacher ate .	N V C Det N V	in_distribution
A pen was given to the cat .	Det N AUX V P Det N	in_distribution
The bee thought that a rose was decomposed by Liam .	Det N V C Det N AUX V BY N	in_distribution
A girl rolled the hat .	Det N V Det N	in_distribution
Emma said that the cake inflated .	N V C Det N V	in_distribution
A girl talked .	Det N V	in_distribution
Emma heard a strawberry .	N V Det N	in_distribution
A cake was snapped .	Det N AUX V	in_distribution
Emma adored the pumpkin .	N V Det N	in_distribution
William was lended the raisin by the dog .	N AUX V Det N BY Det N	in_distribution
Ava returned a cake to Emma .	N V Det N P N	in_distribution
The teacher forwarded the strawberry to a girl .	Det N V Det N P Det N	in_distribution
Oliver awarded the boy the shell .	N V Det N Det N	in_distribution
A plant was painted .	Det N AUX V	in_distribution
Isabella rolled .	N V	in_distribution
The cat burned a cake on a road .	Det N V Det N P Det N	in_distribution
The cake was shortened by Addison .	Det N AUX V BY N	in_distribution
A donut was disintegrated by William .	Det N AUX V BY N	in_distribution
The child lended a banana in a pit to the boy .	Det N V Det N P Det N P Det N	in_distribution
Aiden sold Liam a cookie .	N V N Det N	in_distribution
A girl lended the donut on the computer to Logan .	Det N V Det N P Det N P N	in_distribution
A rose was liked by a teacher .	Det N AUX V BY Det N	in_distribution
A cake was awarded to Liam .	Det N AUX V P N	in_distribution
The donut was found by the baby .	Det N AUX V BY Det N	in_distribution
The nail was packed .	Det N AUX V	in_distribution
The hammer was rolled .	Det N AUX V	in_distribution
The boy nursed a ball beside a table .	Det N V Det N P Det N	in_distribution
A donut was promised to a girl .	Det N AUX V P Det N	in_distribution
Sebastian dreamed that a melon was eaten .	N V C Det N AUX V	in_distribution
The bat was posted to Olivia .	Det N AUX V P N	in_distribution
Amelia returned the horse the cake .	N V Det N Det N	in_distribution
Emma liked that the ring was eaten by the cat .	N V C Det N AUX V BY Det N	in_distribution
William painted a cake .	N V Det N	in_distribution
The girl painted a cake on the table .	Det N V Det N P Det N	in_distribution
A tool was liked by Lincoln .	Det N AUX V BY N	in_distribution
A dog loved to cook .	Det N V INF V	in_distribution
Liam liked that Lucas cleaned .	N V C N V	in_distribution
Wyatt painted .	N V	in_distribution
The coin was liked by the child .	Det N AUX V BY Det N	in_distribution
The boy rolled a bowl .	Det N V Det N	in_distribution
Oliver liked that Noah discovered a boy .	N V C N V Det N	in_distribution
The strawberry was loved .	Det N AUX V	in_distribution
James offered a balloon beside the table to a dog .	N V Det N P Det N P Det N	in_distribution
The mandarin was eaten .	Det N AUX V	in_distribution
The spoon was seen by the girl .	Det N AUX V BY Det N	in_distribution
The customer liked that a pig believed that a donut was liked by the girl .	Det N V C Det N V C Det N AUX V BY Det N	in_distribution
The baby was offered a donut beside the table by Noah .	Det N AUX V Det N P Det N BY N	in_distribution
Olivia lended a politician a game beside a cup in a room .	N V Det N Det N P Det N P Det N	in_distribution
The bowl was sketched .	Det N AUX V	in_distribution
Layla said that Emma burned .	N V C N V	in_distribution
A wine was fed to a girl .	Det N AUX V P Det N	in_distribution
A girl loved to run .	Det N V INF V	in_distribution
The cat passed Abigail the ball .	Det N V N Det N	in_distribution
A cookie was sent to a girl .	Det N AUX V P Det N	in_distribution
The girl was given a cake beside the seat by Emma .	Det N AUX V Det N P Det N BY N	in_distribution
Emma floated the box .	N V Det N	in_distribution
Emma offered a girl a drink on the table .	N V Det N Det N P Det N	in_distribution
The cake was hunted .	Det N AUX V	in_distribution
Olivia gave Leo a box in the garden .	N V N Det N P Det N	in_distribution
The pen was slid by Jacob .	Det N AUX V BY N	in_distribution
A cracker was doubled .	Det N AUX V	in_distribution
The child talked .	Det N V	in_distribution
The hamburger was liked .	Det N AUX V	in_distribution
A boy gave the cake on a gravel to a girl .	Det N V Det N P Det N P Det N	in_distribution
The girl proved that a cake was seen .	Det N V C Det N AUX V	in_distribution
The cake was pierced by Emma .	Det N AUX V BY N	in_distribution
A girl was given a donut beside a stage by the chicken .	Det N AUX V Det N P Det N BY Det N	in_distribution
The donut was mailed to a chicken by the girl .	Det N AUX V P Det N BY Det N	in_distribution
A customer was passed the rose .	Det N AUX V Det N	in_distribution
Liam sketched a teacher .	N V Det N	in_distribution
A cat decomposed .	Det N V	in_distribution
Ava enlarged .	N V	in_distribution
Camila liked that the knife was helped by a researcher .	N V C Det N AUX V BY Det N	in_distribution
A girl was given a cake in a house by Oliver .	Det N AUX V Det N P Det N BY N	in_distribution
The drink was lended to Isabella .	Det N AUX V P N	in_distribution
A cake was liked by Aria .	Det N AUX V BY N	in_distribution
A crown was grown .	Det N AUX V	in_distribution
A turkey hoped that the cookie was eaten by Emma .	Det N V C Det N AUX V BY N	in_distribution
Joshua forwarded the cookie to the girl .	N V Det N P Det N	in_distribution
The doll was mailed to a boy by Harper .	Det N AUX V P Det N BY N	in_distribution
The champion helped the donut .	Det N V Det N	in_distribution
A wine was collapsed by the cow .	Det N AUX V BY Det N	in_distribution
A box snapped .	Det N V	in_distribution
A cookie was sold to the dog .	Det N AUX V P Det N	in_distribution
A teacher sketched .	Det N V	in_distribution
Noah rented the bat on the road to a girl .	N V Det N P Det N P Det N	in_distribution
John shortened the cake beside the table .	N V Det N P Det N	in_distribution
A journalist was given a liver .	Det N AUX V Det N	in_distribution
A cake was offered to Emma by Savannah .	Det N AUX V P N BY N	in_distribution
Caleb was given the pancake beside the table by a professor .	N AUX V Det N P Det N BY Det N	in_distribution
The rose was snapped by the chicken .	Det N AUX V BY Det N	in_distribution
A drink was awarded to Olivia .	Det N AUX V P N	in_distribution
A cat slid a donut beside the table beside the machine .	Det N V Det N P Det N P Det N	in_distribution
Luna rolled the human .	N V Det N	in_distribution
A rose was sketched by a cat .	Det N AUX V BY Det N	in_distribution
Charlotte declared that a cat wanted to talk .	N V C Det N V INF V	in_distribution
The customer painted the girl beside the computer .	Det N V Det N P Det N	in_distribution
Emma proved that a citizen offered a frog a cake on the stage .	N V C Det N V Det N Det N P Det N	in_distribution
The jigsaw was loved .	Det N AUX V	in_distribution
A landlord hoped that the hippo decomposed .	Det N V C Det N V	exposure_example_unacc_subj
A girl snored .	Det N V	in_distribution
A cake was burned by John .	Det N AUX V BY N	in_distribution
Emma enlarged a doll beside the table .	N V Det N P Det N	in_distribution
A girl noticed Olivia .	Det N V N	in_distribution
The donut was cleaned by the hen .	Det N AUX V BY Det N	in_distribution
A liver was crumpled .	Det N AUX V	in_distribution
Mia was handed a liver .	N AUX V Det N	in_distribution
Nathan handed the child the cake .	N V Det N Det N	in_distribution
The donut was seen by Sophia .	Det N AUX V BY N	in_distribution
A strawberry burned .	Det N V	in_distribution
A soap was sold to Luke by the girl .	Det N AUX V P N BY Det N	in_distribution
The cookie was returned to Noah by Olivia .	Det N AUX V P N BY N	in_distribution
A flower was poked by a girl .	Det N AUX V BY Det N	in_distribution
The knife was served to a lawyer by the lion .	Det N AUX V P Det N BY Det N	in_distribution
Liam rented Emma the donut .	N V N Det N	in_distribution
A rose was given to Olivia by Luna .	Det N AUX V P N BY N	in_distribution
The cat found the block in a barrel .	Det N V Det N P Det N	in_distribution
A child attempted to smirk .	Det N V INF V	in_distribution
The cake was passed to Olivia .	Det N AUX V P N	in_distribution
The cake was floated by Ava .	Det N AUX V BY N	in_distribution
A girl ate Evelyn .	Det N V N	in_distribution
A doll was rolled by Henry .	Det N AUX V BY N	in_distribution
The strawberry was given to Mia .	Det N AUX V P N	in_distribution
Noah helped Levi .	N V N	in_distribution
William drew Emma .	N V N	in_distribution
The sandwich was respected by Emma .	Det N AUX V BY N	in_distribution
The boy froze .	Det N V	in_distribution
Jack split a bat on the canvas .	N V Det N P Det N	in_distribution
A cake was appreciated .	Det N AUX V	in_distribution
The prince ate .	Det N V	in_distribution
The monster slept .	Det N V	in_distribution
A girl drew a box .	Det N V Det N	in_distribution
A baby craved to read .	Det N V INF V	in_distribution
A monkey pierced a girl .	Det N V Det N	in_distribution
Ellie gave Ava a donut in a house .	N V N Det N P Det N	in_distribution
A bottle was drawn by Sophia .	Det N AUX V BY N	in_distribution
The dog liked that the doctor inflated the girl .	Det N V C Det N V Det N	in_distribution
The game was helped by Ava .	Det N AUX V BY N	in_distribution
A drink was sold to Owen .	Det N AUX V P N	in_distribution
A frog sold a knife to a boy .	Det N V Det N P Det N	in_distribution
Alexander returned a watch to Aubrey .	N V Det N P N	in_distribution
The zebra stabbed the melon on a stage .	Det N V Det N P Det N	in_distribution
The block was tolerated by Samuel .	Det N AUX V BY N	in_distribution
Emma was lended the box in the tent .	N AUX V Det N P Det N	in_distribution
The giraffe gave a cake on the table to Addison .	Det N V Det N P Det N P N	in_distribution
The girl appreciated that a sandwich was rented to a boy .	Det N V C Det N AUX V P Det N	in_distribution
The bucket split .	Det N V	in_distribution
The zebra liked the girl .	Det N V Det N	in_distribution
The soap was hunted by Emma .	Det N AUX V BY N	in_distribution
A cake was painted .	Det N AUX V	in_distribution
Emma offered a teacher the scarf beside a bed .	N V Det N Det N P Det N	in_distribution
The book was drawn by the priest .	Det N AUX V BY Det N	in_distribution
Emma cleaned the dog .	N V Det N	in_distribution
Olivia nursed Liam .	N V N	in_distribution
Eleanor liked Emma .	N V N	in_distribution
Ava passed Benjamin the lollipop .	N V N Det N	in_distribution
inflate	V	primitive
Emma was given the box by the girl .	N AUX V Det N BY Det N	in_distribution
Emma wished to sleep .	N V INF V	in_distribution
Julian shattered .	N V	exposure_example_unacc
The game was sent to Olivia by a doctor .	Det N AUX V P N BY Det N	in_distribution
The box was grown .	Det N AUX V	in_distribution
A boy examined the donut on a stage .	Det N V Det N P Det N	in_distribution
The boy gave a bowl on a stage to Emma .	Det N V Det N P Det N P N	in_distribution
Emma painted Olivia .	N V N	in_distribution
A girl loved Ethan .	Det N V N	in_distribution
The cake was returned to the goose by the girl .	Det N AUX V P Det N BY Det N	in_distribution
Alexander preferred to sleep .	N V INF V	in_distribution
Evelyn studied .	N V	in_distribution
A banana was painted by Skylar .	Det N AUX V BY N	in_distribution
A cake was reddened by Michael .	Det N AUX V BY N	in_distribution
A cake was given to a child by a guy .	Det N AUX V P Det N BY Det N	in_distribution
A cookie was disintegrated by Emma .	Det N AUX V BY N	in_distribution
A chair was loved by a boy .	Det N AUX V BY Det N	in_distribution
A crocodile noticed that a director gave a muffin to Emma .	Det N V C Det N V Det N P N	in_distribution
The child hoped that Sophia was sold the strawberry .	Det N V C N AUX V Det N	in_distribution
William liked that a girl smiled .	N V C Det N V	in_distribution
A girl appreciated a monkey .	Det N V Det N	in_distribution
A sandwich was returned to the girl .	Det N AUX V P Det N	in_distribution
A sandwich was painted .	Det N AUX V	in_distribution
A penny was rolled by William .	Det N AUX V BY N	in_distribution
A girl hated to sketch .	Det N V INF V	in_distribution
A teacher planned to walk .	Det N V INF V	in_distribution
A donut was passed to a visitor .	Det N AUX V P Det N	in_distribution
Liam crumpled the cake in the house .	N V Det N P Det N	in_distribution
A cake was sold to a boy by Emma .	Det N AUX V P Det N BY N	in_distribution
Noah sneezed .	N V	in_distribution
The glue was eaten by the girl .	Det N AUX V BY Det N	in_distribution
Elizabeth liked that the glue was sold to Emma .	N V C Det N AUX V P N	in_distribution
A drink was touched .	Det N AUX V	in_distribution
The spoon was liked by Leo .	Det N AUX V BY N	in_distribution
A cookie enlarged .	Det N V	in_distribution
A chemical was improved by the girl .	Det N AUX V BY Det N	in_distribution
Ava wanted to walk .	N V INF V	in_distribution
The donut was drawn by a girl .	Det N AUX V BY Det N	in_distribution
The yogurt was juggled .	Det N AUX V	in_distribution
A bird gave Isabella a chalk .	Det N V N Det N	in_distribution
The donut was sold to Harper by the girl .	Det N AUX V P N BY Det N	in_distribution
Isabella wanted to read .	N V INF V	in_distribution
A donut was drawn .	Det N AUX V	in_distribution
The girl rolled the box .	Det N V Det N	in_distribution
A cake was handed to a hen .	Det N AUX V P Det N	in_distribution
Gabriel smiled .	N V	in_distribution
A turtle hoped to eat .	Det N V INF V	in_distribution
The girl rolled a drink beside the table .	Det N V Det N P Det N	in_distribution
The cat saw .	Det N V	in_distribution
Emma slid a dealer .	N V Det N	in_distribution
Noah slid the cake beside the house .	N V Det N P Det N	in_distribution
Emma was fed a scarf by the girl .	N AUX V Det N BY Det N	in_distribution
The box was burned by Aurora .	Det N AUX V BY N	in_distribution
The girl dreamed that a jigsaw was appreciated by the butterfly .	Det N V C Det N AUX V BY Det N	in_distribution
The brick was given to the girl .	Det N AUX V P Det N	in_distribution
Emma sent the block beside the table to a dog .	N V Det N P Det N P Det N	in_distribution
The lamb touched Harper .	Det N V N	in_distribution
A shirt was shortened .	Det N AUX V	in_distribution
The cookie was eaten by the girl .	Det N AUX V BY Det N	in_distribution
Jack found the bunny in the house .	N V Det N P Det N	in_distribution
Olivia gave the cake beside a pepper to Emma .	N V Det N P Det N P N	in_distribution
The sandwich was rolled by the boy .	Det N AUX V BY Det N	in_distribution
Madison liked the donkey .	N V Det N	in_distribution
Olivia longed to walk .	N V INF V	in_distribution
A donkey painted .	Det N V	in_distribution
Liam liked that the cake was drawn .	N V C Det N AUX V	in_distribution
Scarlett lended the box to the director .	N V Det N P Det N	in_distribution
The sweetcorn was cooked .	Det N AUX V	in_distribution
The turkey noticed that the cake was changed .	Det N V C Det N AUX V	in_distribution
A cake was appreciated by the girl .	Det N AUX V BY Det N	in_distribution
Thomas painted the girl on a road .	N V Det N P Det N	in_distribution
The student was lended the sweetcorn by Emma .	Det N AUX V Det N BY N	in_distribution
A dog collapsed .	Det N V	in_distribution
A duke wanted to sleep .	Det N V INF V	in_distribution
Emma cooked a yogurt .	N V Det N	in_distribution
The boy thought that the cake was lended to the crocodile by Emma .	Det N V C Det N AUX V P Det N BY N	in_distribution
William helped a ball on a road .	N V Det N P Det N	in_distribution
Olivia was given the donut beside a stage .	N AUX V Det N P Det N	in_distribution
Mateo served the donut on a bed to a chicken .	N V Det N P Det N P Det N	in_distribution
William offered the donut beside the lamp to Liam .	N V Det N P Det N P N	in_distribution
A cookie was liked by a boy .	Det N AUX V BY Det N	in_distribution
A hat was missed .	Det N AUX V	in_distribution
Emma found a cake on a speaker .	N V Det N P Det N	in_distribution
A banana was poked by the boy .	Det N AUX V BY Det N	in_distribution
The lollipop was lended to the teacher by Liam .	Det N AUX V P Det N BY N	in_distribution
The monkey talked .	Det N V	in_distribution
The jigsaw was painted by the girl .	Det N AUX V BY Det N	in_distribution
A boy liked to walk .	Det N V INF V	in_distribution
The monkey was slipped a cake on a table .	Det N AUX V Det N P Det N	in_distribution
The needle was heard .	Det N AUX V	in_distribution
A cat lended the strawberry on a pedestal to a boy .	Det N V Det N P Det N P Det N	in_distribution
The moose changed the dog beside a tree .	Det N V Det N P Det N	in_distribution
Emma liked that a duke changed .	N V C Det N V	in_distribution
A spoon was passed to Noah by a kitty .	Det N AUX V P N BY Det N	in_distribution
The jacket was drawn by Ethan .	Det N AUX V BY N	in_distribution
Mason wired Luna a sandwich on the table .	N V N Det N P Det N	in_distribution
A cake was handed to Emma by a boy .	Det N AUX V P N BY Det N	in_distribution
Noah promised a raisin to a boy .	N V Det N P Det N	in_distribution
The cat gave the chalk to Emma .	Det N V Det N P N	in_distribution
A princess proved that Emma ate .	Det N V C N V	in_distribution
Luna ate .	N V	in_distribution
A nail was shortened .	Det N AUX V	in_distribution
A cake was sold to a baby .	Det N AUX V P Det N	in_distribution
Hazel wanted to dust .	N V INF V	in_distribution
Mason noticed that the cake was burned by a girl .	N V C Det N AUX V BY Det N	in_distribution
The can was shortened by Emma .	Det N AUX V BY N	in_distribution
The cake was helped by William .	Det N AUX V BY N	in_distribution
Alexander ate the dog .	N V Det N	in_distribution
The dog admired that a girl was mailed the seed on the table by a mouse .	Det N V C Det N AUX V Det N P Det N BY Det N	in_distribution
The guitar was discovered by the frog .	Det N AUX V BY Det N	in_distribution
A cookie was offered to the baby .	Det N AUX V P Det N	in_distribution
Harper gave the girl a box in the house on a speaker .	N V Det N Det N P Det N P Det N	in_distribution
The cake was rolled by the tourist .	Det N AUX V BY Det N	in_distribution
The girl found the horse .	Det N V Det N	in_distribution
Olivia said that Emily liked Emma .	N V C N V N	in_distribution
A boy lended a girl a rose .	Det N V Det N Det N	in_distribution
A girl liked that Ava froze the drink beside the sword .	Det N V C N V Det N P Det N	in_distribution
The girl gave the drink beside the chair to a kitty .	Det N V Det N P Det N P Det N	in_distribution
The chicken liked a toy beside the table .	Det N V Det N P Det N	in_distribution
stutter	V	primitive
A cat laughed .	Det N V	in_distribution
The girl was given a cracker .	Det N AUX V Det N	in_distribution
A giraffe said that Liam rolled the ball .	Det N V C N V Det N	in_distribution
A giraffe smiled .	Det N V	in_distribution
The girl was lended a clock by Mia .	Det N AUX V Det N BY N	in_distribution
A boy was given a donut on the cupboard by Henry .	Det N AUX V Det N P Det N BY N	in_distribution
Ava was given a donut by the girl .	N AUX V Det N BY Det N	in_distribution
The bunny loved the cake in the vehicle .	Det N V Det N P Det N	in_distribution
The dog valued that William wired the cake in a garden to Liam .	Det N V C N V Det N P Det N P N	in_distribution
The girl liked that Charlotte was given a cake by Emma .	Det N V C N AUX V Det N BY N	in_distribution
A cake was drawn by the girl .	Det N AUX V BY Det N	in_distribution
Jacob shortened .	N V	in_distribution
A donut was given to a teacher by Jayden .	Det N AUX V P Det N BY N	in_distribution
Olivia rented the cake beside a stage to Emma .	N V Det N P Det N P N	in_distribution
Emma gave a mouse the cake on a table .	N V Det N Det N P Det N	in_distribution
The cake was eaten by a boy .	Det N AUX V BY Det N	in_distribution
A cat was handed the pickle by a pig .	Det N AUX V Det N BY Det N	in_distribution
The ball was adored by the boy .	Det N AUX V BY Det N	in_distribution
Emma was given a cookie beside the book .	N AUX V Det N P Det N	in_distribution
Jackson collapsed the cookie .	N V Det N	in_distribution
Emma grew a cake beside a road .	N V Det N P Det N	in_distribution
The cookie was painted by a cat .	Det N AUX V BY Det N	in_distribution
A can was helped by Emma .	Det N AUX V BY N	in_distribution
Noah hoped that the donut was rolled by Liam .	N V C Det N AUX V BY N	in_distribution
A girl awarded a professor the box .	Det N V Det N Det N	in_distribution
The potato was given to the customer .	Det N AUX V P Det N	in_distribution
The game was liked by the teacher .	Det N AUX V BY Det N	in_distribution
A cake was crumpled by the baby .	Det N AUX V BY Det N	in_distribution
A scientist gave Emma the cake on a trampoline .	Det N V N Det N P Det N	in_distribution
Olivia liked that the chair was rolled .	N V C Det N AUX V	in_distribution
The rose was shortened by a boy .	Det N AUX V BY Det N	in_distribution
A jacket was liked by Ava .	Det N AUX V BY N	in_distribution
Emma liked a tool .	N V Det N	in_distribution
Ava froze a dog .	N V Det N	in_distribution
A hero hunted a dog .	Det N V Det N	in_distribution
A rose was brought to Emma .	Det N AUX V P N	in_distribution
William hoped to walk .	N V INF V	in_distribution
Sophia froze the cake .	N V Det N	in_distribution
Charlotte craved to talk .	N V INF V	in_distribution
